"E1","E2","E3","E4","E5","E6","E7","E8","fault_type"
2.8662,1.6616,0.97492,0.11725,0.0082037,0.028213,0.0044245,0.0005654,"Normal"
1.8809,0.92907,0.89371,0.10822,0.0073294,0.025645,0.0029414,0.00022137,"Normal"
1.6471,1.1653,0.89503,0.10553,0.0074708,0.025498,0.0035867,0.00013387,"Normal"
2.396,1.0221,0.95285,0.11334,0.0077889,0.027317,0.0033407,0.00021225,"Normal"
1.9463,1.2829,0.93037,0.12138,0.011421,0.028747,0.0040747,0.0015986,"Normal"
1.8778,1.2658,0.97651,0.1145,0.0089233,0.028063,0.0038832,0.00035863,"Normal"
1.5541,1.3333,0.8612,0.10587,0.0087826,0.024529,0.0023025,0.00036768,"Normal"
2.499,1.0568,0.91526,0.11556,0.0090464,0.027415,0.0048661,0.00038773,"Normal"
2.7563,1.4185,0.93459,0.11349,0.00735,0.02693,0.0030666,0.00017622,"Normal"
1.7127,1.5949,0.92738,0.11499,0.0089597,0.026981,0.0042314,0.00070001,"Normal"
1.743,1.6237,0.92869,0.11921,0.010744,0.028393,0.0053931,0.00097469,"Normal"
2.17,1.3448,0.87799,0.10739,0.0090658,0.025751,0.0038121,0.00088059,"Normal"
2.4289,1.2102,0.89586,0.10996,0.0090759,0.026247,0.0037145,0.00042017,"Normal"
2.3709,1.3189,0.90849,0.10986,0.007807,0.026216,0.0036691,0.00016814,"Normal"
1.7816,0.8981,0.91661,0.10976,0.0075187,0.026556,0.002888,0.00022285,"Normal"
2.4956,1.2686,0.88415,0.10729,0.0077806,0.025444,0.0033621,0.00021308,"Normal"
2.3986,1.2876,0.94937,0.11158,0.0076426,0.027216,0.0040956,0.00023575,"Normal"
1.6685,1.2934,0.91758,0.10926,0.0075032,0.026064,0.0030987,0.00024482,"Normal"
2.0552,1.3896,0.90194,0.10576,0.0073018,0.025438,0.0036693,0.00015856,"Normal"
1.7914,1.0911,0.89709,0.10853,0.0075389,0.026066,0.0033978,0.00019284,"Normal"
2.0559,1.1474,0.86692,0.10747,0.0085013,0.025258,0.0035166,0.00019253,"Normal"
2.376,1.3602,0.979,0.11434,0.0069525,0.027388,0.0017879,0.00012127,"Normal"
2.5677,1.2041,0.87931,0.10922,0.0087466,0.026692,0.0039613,0.00070696,"Normal"
2.6639,1.5554,0.93211,0.11113,0.011109,0.02843,0.0051737,0.0020223,"Normal"
2.3501,1.1165,0.89633,0.10467,0.0067888,0.025471,0.0037322,0.00017935,"Normal"
2.3862,1.4943,0.9262,0.11782,0.010007,0.028034,0.004431,0.0011067,"Normal"
2.9099,1.0079,0.95426,0.11714,0.0082834,0.027907,0.0036962,0.00038634,"Normal"
1.6954,0.98955,0.87675,0.1045,0.0067105,0.024974,0.0037345,0.00016195,"Normal"
2.6698,1.3804,0.95327,0.11891,0.0089844,0.028222,0.0055944,0.00034398,"Normal"
2.1081,1.3907,0.8843,0.10543,0.0075756,0.025565,0.0031985,0.00019269,"Normal"
1.9718,1.268,0.87419,0.10834,0.0095264,0.026694,0.0054278,0.00083706,"Normal"
2.6035,1.3552,0.92933,0.1178,0.010183,0.027962,0.0046481,0.00089989,"Normal"
1.9724,1.5175,0.9142,0.10924,0.0079641,0.025907,0.0027158,0.00058003,"Normal"
2.1742,0.85455,0.89713,0.10934,0.0072387,0.025992,0.0036536,0.00015343,"Normal"
2.465,1.2474,0.92593,0.1118,0.0086233,0.026758,0.0021449,0.00029983,"Normal"
2.3426,1.1814,0.99739,0.11573,0.0078829,0.028133,0.0033357,0.00020408,"Normal"
2.5643,1.1274,0.92765,0.10625,0.0075263,0.027017,0.0041807,0.00074908,"Normal"
2.158,0.98564,0.95381,0.11241,0.007651,0.027408,0.00313,0.00018026,"Normal"
1.8431,1.0366,0.88431,0.10693,0.0074142,0.025583,0.0031744,0.00023819,"Normal"
2.3734,1.2033,0.94163,0.11154,0.0076818,0.026785,0.0025887,0.00015345,"Normal"
1.8197,0.78081,0.89528,0.10791,0.0071603,0.025749,0.0034731,0.00019694,"Normal"
1.9336,0.95755,0.93286,0.11215,0.0076451,0.02704,0.0036268,0.0002802,"Normal"
1.5839,1.4943,1.0017,0.11461,0.007457,0.028636,0.0042137,0.00040889,"Normal"
1.7827,1.2383,0.88289,0.10448,0.0071648,0.025118,0.0029533,0.00019521,"Normal"
2.4085,1.2835,0.97032,0.11423,0.0075231,0.027829,0.0030472,0.00038021,"Normal"
1.6912,1.1504,0.94644,0.11008,0.0072051,0.026883,0.0030964,0.00021903,"Normal"
2.5782,1.3669,0.89786,0.10824,0.0080725,0.02568,0.0030554,0.00020182,"Normal"
2.8177,1.0346,0.90237,0.11895,0.011197,0.02795,0.0037646,0.0012596,"Normal"
1.9491,1.2866,0.90693,0.10889,0.0075762,0.025956,0.0042812,0.00024995,"Normal"
2.1312,1.0778,0.99506,0.12355,0.0091693,0.029326,0.0044064,0.00057959,"Normal"
2.1604,1.4311,0.90951,0.11573,0.01015,0.02726,0.0031461,0.00142,"Normal"
2.026,1.2018,0.9564,0.11738,0.009312,0.029258,0.0040231,0.0011196,"Normal"
2.4089,1.387,0.94138,0.113,0.0071855,0.027049,0.0034844,0.00028194,"Normal"
1.8036,1.0376,0.90944,0.11427,0.0082234,0.027118,0.0031784,0.00035816,"Normal"
2.0518,0.87136,0.86149,0.10497,0.0076915,0.024795,0.003008,0.00016644,"Normal"
2.3243,1.6066,0.87787,0.10367,0.0072447,0.024943,0.0030037,0.00015406,"Normal"
2.2903,1.4097,0.95418,0.11774,0.0096637,0.028231,0.0039774,0.00090445,"Normal"
1.8773,1.4302,0.87904,0.11093,0.009546,0.026585,0.0053777,0.00093294,"Normal"
2.0637,1.4488,0.95269,0.11534,0.0070725,0.027168,0.0032082,0.00016098,"Normal"
1.9784,1.4241,0.89033,0.10833,0.0083981,0.026257,0.0041136,0.00062498,"Normal"
2.4049,1.3485,0.92969,0.11148,0.0075139,0.026686,0.0032047,0.00029294,"Normal"
1.8352,1.0974,0.88827,0.1082,0.0075984,0.025734,0.0033864,0.0001858,"Normal"
2.4727,1.3078,0.87751,0.10438,0.0073538,0.025097,0.0037481,0.00022149,"Normal"
1.9338,1.0399,0.93656,0.10966,0.0063456,0.026805,0.0037311,0.00020524,"Normal"
2.2175,1.1843,0.82889,0.097724,0.0066269,0.023662,0.0038884,0.00017443,"Normal"
2.4723,1.0224,0.96411,0.11336,0.0074943,0.027573,0.002739,0.00013361,"Normal"
1.7939,0.69517,0.91519,0.11182,0.008002,0.027869,0.0052542,0.00071343,"Normal"
2.0358,1.5887,0.91021,0.11264,0.0095271,0.027167,0.0044434,0.00099661,"Normal"
2.2212,1.0637,0.90656,0.10589,0.0074411,0.025563,0.0028746,0.00021322,"Normal"
2.1179,1.3858,0.8781,0.11206,0.0085235,0.026127,0.003616,0.00052836,"Normal"
2.3509,1.3339,0.97545,0.11696,0.0091497,0.028361,0.0035209,0.0006951,"Normal"
2.3476,1.4183,0.85182,0.10305,0.007412,0.024665,0.0030413,0.00032998,"Normal"
2.6216,1.2079,0.92871,0.11838,0.010263,0.028118,0.0037158,0.00081803,"Normal"
2.4139,1.1417,0.85046,0.10014,0.0068589,0.024152,0.0046943,0.00022141,"Normal"
2.2237,1.2288,0.90158,0.10885,0.0075143,0.025715,0.0047628,0.00022296,"Normal"
2.4119,1.1076,0.91029,0.11049,0.0083428,0.026821,0.0047602,0.00030778,"Normal"
1.8348,1.4154,0.894,0.10724,0.0070931,0.025261,0.0034274,0.00013256,"Normal"
1.8636,1.3927,0.92491,0.11739,0.0094644,0.026814,0.0035727,0.00024292,"Normal"
2.1642,1.2707,0.89809,0.10874,0.0088888,0.026204,0.0030856,0.00052025,"Normal"
1.7487,1.4772,0.91125,0.11309,0.010315,0.027217,0.0053183,0.00086108,"Normal"
2.688,0.95441,0.85508,0.10724,0.0079218,0.025144,0.0038656,0.0001623,"Normal"
1.869,0.92419,0.94596,0.11335,0.0067908,0.02741,0.0026497,0.00018773,"Normal"
2.2729,1.3379,0.8457,0.10159,0.0071449,0.024335,0.0049108,0.00020824,"Normal"
2.7112,1.2354,0.86232,0.10347,0.0075723,0.024624,0.0023624,0.00029647,"Normal"
1.977,1.1841,0.96353,0.11398,0.0069915,0.027513,0.0036844,0.00021201,"Normal"
2.1006,1.3433,0.87097,0.10176,0.007611,0.024536,0.0033491,0.00030954,"Normal"
2.3027,1.2929,0.97825,0.11451,0.0077909,0.027998,0.0027056,0.00027775,"Normal"
1.8897,0.9749,0.85722,0.10346,0.0081287,0.025156,0.0049163,0.0003627,"Normal"
2.7774,1.1039,0.97472,0.1171,0.0082966,0.027985,0.002947,0.00017412,"Normal"
1.6337,1.1162,0.86613,0.10269,0.0071964,0.025055,0.0033534,0.00023218,"Normal"
1.929,1.5374,0.90081,0.10956,0.009527,0.026757,0.0041698,0.00092822,"Normal"
1.9883,1.2666,0.94313,0.10926,0.0070138,0.026704,0.0041883,0.00013122,"Normal"
2.0851,1.2369,0.84668,0.10014,0.0073362,0.024281,0.0035545,0.0001265,"Normal"
2.4344,1.1542,0.94344,0.11493,0.0080662,0.027084,0.0030888,0.00012577,"Normal"
1.7978,1.1109,0.91674,0.10876,0.0071837,0.026406,0.0032155,0.00013285,"Normal"
2.5551,1.4242,0.92042,0.11091,0.0075283,0.026545,0.0035585,0.00017998,"Normal"
2.6196,1.231,0.9252,0.10805,0.0073418,0.026125,0.0028523,0.00020235,"Normal"
1.856,1.4233,0.9158,0.11856,0.011601,0.028048,0.0047002,0.0019749,"Normal"
2.1129,1.2245,0.92733,0.11111,0.0098668,0.027267,0.0043524,0.0013441,"Normal"
1.511,1.1116,0.89972,0.10787,0.0076774,0.026076,0.0025491,0.00018624,"Normal"
2.1417,1.1417,0.95333,0.11528,0.0083981,0.027586,0.0038354,0.00016926,"Normal"
2.4764,1.0628,0.82854,0.099098,0.0072609,0.024422,0.0035962,0.00018163,"Normal"
1.7241,1.1433,0.94574,0.11768,0.0087298,0.027724,0.0041007,0.00041239,"Normal"
1.683,1.3036,0.89567,0.10988,0.0087247,0.026185,0.0035447,0.0005748,"Normal"
2.1515,1.5224,0.89187,0.10768,0.0088921,0.026017,0.003728,0.00054444,"Normal"
2.0343,1.0917,0.86936,0.10584,0.0070101,0.025273,0.002812,0.00014034,"Normal"
2.0867,1.3513,0.87929,0.11228,0.0097115,0.026671,0.003492,0.00085585,"Normal"
1.9867,1.0203,0.90973,0.1118,0.0082006,0.026986,0.0034349,0.0007308,"Normal"
2.4345,1.249,0.85314,0.10106,0.0083263,0.02425,0.0033489,0.00027038,"Normal"
2.5662,1.273,0.93189,0.11125,0.0077041,0.026817,0.0027639,0.00031461,"Normal"
1.7443,1.5187,0.91208,0.1117,0.008793,0.026722,0.0049626,0.00068233,"Normal"
2.2051,1.4538,0.8908,0.10674,0.0077566,0.025524,0.0030188,0.00023479,"Normal"
2.0371,1.0374,0.8744,0.10571,0.006875,0.025315,0.0034787,0.00016124,"Normal"
1.6084,0.92491,0.85122,0.10636,0.0077818,0.02513,0.0034092,0.00022408,"Normal"
2.2281,0.9446,0.91243,0.11003,0.0079349,0.026216,0.0031416,0.00030941,"Normal"
2.1325,0.92172,0.86985,0.10584,0.0072574,0.025303,0.0029914,0.00016494,"Normal"
2.5196,1.2422,0.90606,0.11247,0.0079836,0.026315,0.0033867,0.00023802,"Normal"
2.495,1.2867,0.87682,0.10357,0.0071299,0.025263,0.0028029,0.00021505,"Normal"
1.5721,1.4408,0.94681,0.11081,0.007401,0.02692,0.0047092,0.00023238,"Normal"
2.8791,1.0108,0.91849,0.11023,0.0084727,0.026823,0.0028676,0.00051218,"Normal"
1.9638,1.1736,0.9086,0.10908,0.0075745,0.026365,0.0038397,0.00032142,"Normal"
2.7016,1.425,0.92571,0.10738,0.0075743,0.026026,0.0048144,0.0001796,"Normal"
2.3094,1.5851,0.89236,0.10749,0.0074413,0.025515,0.0031093,0.0001639,"Normal"
1.7073,1.4961,0.93396,0.11256,0.0076306,0.026818,0.0042323,0.00020931,"Normal"
2.1843,1.2552,0.89048,0.10394,0.0071722,0.025299,0.0048916,0.00022832,"Normal"
1.6688,1.3193,0.91272,0.11725,0.0098072,0.027731,0.0045689,0.0012027,"Normal"
1.7104,0.86818,0.83049,0.10486,0.009416,0.026015,0.0047143,0.0013955,"Normal"
1.9528,0.95661,0.86778,0.10335,0.0074032,0.024964,0.0028238,0.00019189,"Normal"
1.8943,0.99165,0.96708,0.11349,0.0075604,0.027647,0.0029926,0.00020907,"Normal"
2.458,1.2511,0.86063,0.10395,0.0078987,0.024622,0.0037624,0.00060587,"Normal"
2.3125,0.99741,0.91275,0.10646,0.0066803,0.026013,0.0034557,0.00023925,"Normal"
1.6806,1.0772,0.8792,0.10977,0.0099964,0.026783,0.0047348,0.0011165,"Normal"
2.4028,1.1738,0.91761,0.11606,0.01091,0.027785,0.0045334,0.0010183,"Normal"
1.9268,1.1254,0.92582,0.11019,0.0074296,0.026627,0.0029527,0.00023885,"Normal"
2.0202,1.0833,0.87879,0.1079,0.0084124,0.026094,0.0050376,0.00051329,"Normal"
1.8807,1.2045,0.9473,0.10931,0.0073939,0.026706,0.0031655,0.00020311,"Normal"
2.0393,1.3508,0.84276,0.10164,0.0073501,0.024428,0.0032508,0.00016715,"Normal"
2.3716,1.366,0.97525,0.11731,0.0078664,0.028257,0.0057698,0.00020316,"Normal"
1.4756,1.0938,0.88417,0.10569,0.0066179,0.025646,0.004629,0.0002249,"Normal"
1.9183,1.1896,0.89891,0.10471,0.0078375,0.025692,0.0051461,0.00026049,"Normal"
2.7687,1.1027,0.8839,0.10636,0.0077138,0.025816,0.0040496,0.00020443,"Normal"
2.6139,1.3483,0.94199,0.11058,0.0075443,0.026926,0.0053873,0.00019691,"Normal"
1.9567,1.1804,0.88501,0.10761,0.0084496,0.025669,0.0037939,0.00032977,"Normal"
2.2885,1.4377,0.89135,0.10579,0.0082724,0.025354,0.0041482,0.00044775,"Normal"
1.9622,1.0943,0.88154,0.10842,0.0087451,0.025957,0.0056391,0.00066957,"Normal"
2.878,1.1463,0.86867,0.10488,0.0073485,0.025025,0.0028727,0.00016868,"Normal"
1.6178,1.2081,0.95274,0.11541,0.0083876,0.027479,0.0028608,0.00019357,"Normal"
2.0551,1.2389,0.87883,0.10692,0.0080184,0.025594,0.0046602,0.00019881,"Normal"
2.5124,1.3615,0.91222,0.11234,0.0071069,0.026736,0.0038722,0.0001975,"Normal"
1.969,1.3231,0.89069,0.11259,0.010087,0.027296,0.0042711,0.00099959,"Normal"
2.0703,1.5466,0.90276,0.11281,0.0099002,0.027146,0.0047071,0.0012324,"Normal"
1.9726,1.1074,0.93882,0.11533,0.0071162,0.027448,0.0040713,0.00014163,"Normal"
1.9486,1.0035,0.85966,0.10673,0.0092501,0.025813,0.0031869,0.00079491,"Normal"
2.2288,1.3148,0.92485,0.12245,0.014252,0.02956,0.005366,0.0019547,"Normal"
2.1184,0.94452,0.89239,0.10888,0.007631,0.026093,0.0033624,0.00020571,"Normal"
2.5045,1.3331,0.88773,0.10924,0.0089128,0.026238,0.004325,0.00087208,"Normal"
1.8558,1.3206,0.92174,0.11011,0.0073875,0.026543,0.0028133,0.00022506,"Normal"
2.2114,1.3847,0.86416,0.11161,0.011975,0.026894,0.0071024,0.0019869,"Normal"
2.4596,1.0835,0.91951,0.11613,0.010011,0.02786,0.00478,0.0012245,"Normal"
1.544,1.0909,0.90679,0.10863,0.0072957,0.02603,0.003144,0.000163,"Normal"
1.4784,1.3354,0.94065,0.11168,0.0078453,0.026791,0.0031714,0.00022662,"Normal"
2.0673,1.0087,0.91662,0.10837,0.0073765,0.026187,0.0028946,0.00018856,"Normal"
1.7745,1.3319,0.895,0.11,0.0082365,0.026134,0.003633,0.00019715,"Normal"
2.5685,1.1343,0.88459,0.10375,0.0075464,0.025221,0.0037275,0.00020634,"Normal"
2.021,1.1623,0.88965,0.10304,0.0063381,0.02527,0.0035356,0.00021454,"Normal"
2.4026,1.0921,0.94203,0.1172,0.0083247,0.027716,0.0033082,0.00020852,"Normal"
2.786,1.0467,0.89914,0.11021,0.0073314,0.026255,0.0039485,0.00021362,"Normal"
2.2712,1.1572,0.93162,0.11481,0.0075915,0.026933,0.003481,0.00017008,"Normal"
2.3921,1.225,0.87867,0.10615,0.0073884,0.025077,0.0041677,0.00025796,"Normal"
2.2471,1.543,0.90867,0.10512,0.0068677,0.025376,0.0021697,0.00021615,"Normal"
1.7998,1.1541,0.90281,0.10954,0.0073772,0.025996,0.0038047,0.00019396,"Normal"
2.0267,1.2164,0.91044,0.10992,0.0084352,0.026248,0.0027368,0.00022639,"Normal"
1.7936,1.0835,0.86443,0.1096,0.0088583,0.025688,0.0031723,0.0006497,"Normal"
2.815,1.0459,0.89235,0.11104,0.0092675,0.026566,0.0028243,0.00055086,"Normal"
1.6197,1.0578,0.92321,0.12268,0.013049,0.030491,0.0064896,0.002886,"Normal"
1.9666,1.104,0.83693,0.11296,0.013096,0.027352,0.0056514,0.0028166,"Normal"
2.7589,1.2611,0.95306,0.11447,0.0077897,0.027636,0.0028946,0.00033879,"Normal"
1.8449,1.305,0.89525,0.10699,0.008258,0.025787,0.0037419,0.00045574,"Normal"
2.0689,1.357,0.88804,0.10769,0.0084963,0.025482,0.0039065,0.00043725,"Normal"
2.5285,1.2809,0.95112,0.10983,0.0069205,0.027037,0.0036315,0.00021273,"Normal"
1.6149,1.1006,0.89041,0.10909,0.010657,0.027526,0.0050412,0.001882,"Normal"
2.503,1.2061,0.95813,0.12804,0.013527,0.030616,0.0065615,0.0021748,"Normal"
1.9573,1.2332,0.86962,0.10338,0.0065537,0.02518,0.0029385,0.00017594,"Normal"
1.9825,1.4616,0.97477,0.11524,0.0084882,0.028217,0.0037022,0.00035294,"Normal"
2.0248,1.1403,0.92904,0.1117,0.0074331,0.026839,0.0029887,0.0001939,"Normal"
1.9994,1.2145,0.89511,0.10575,0.0077084,0.025508,0.0034604,0.00015374,"Normal"
2.2433,1.2362,0.95629,0.11309,0.0074491,0.027463,0.0036134,0.00018426,"Normal"
1.6673,0.9718,0.87948,0.10713,0.0077903,0.025394,0.003314,0.00020929,"Normal"
1.8282,1.1059,0.91435,0.11149,0.0083669,0.026818,0.0036429,0.00076624,"Normal"
2.5794,1.3024,0.93883,0.10566,0.0071114,0.026184,0.0028147,0.00043356,"Normal"
1.869,1.1969,0.97153,0.11448,0.0072806,0.027748,0.0041249,0.00013263,"Normal"
2.3657,1.2254,0.91142,0.1095,0.0078873,0.02648,0.003847,0.00018341,"Normal"
1.8505,1.3629,0.91414,0.11018,0.0077,0.026433,0.0043013,0.00036435,"Normal"
2.3408,1.0159,0.90457,0.11451,0.0093213,0.026923,0.0048414,0.00049091,"Normal"
2.4715,1.1409,0.90519,0.11721,0.0089343,0.027262,0.0033301,0.00052863,"Normal"
1.5786,1.1631,0.94245,0.10945,0.0069389,0.026396,0.0027454,0.00031619,"Normal"
1.8348,1.482,0.88191,0.10673,0.0084976,0.025762,0.0054474,0.00059995,"Normal"
2.3152,1.361,0.94466,0.11461,0.0081485,0.027432,0.0030094,0.0006144,"Normal"
1.8667,0.97241,0.88258,0.10464,0.0065568,0.025752,0.0044735,0.00018403,"Normal"
2.0678,1.3104,0.91409,0.11374,0.0092216,0.026597,0.0043478,0.0005255,"Normal"
2.1354,0.95148,0.87887,0.11108,0.0084714,0.025983,0.0032579,0.00072126,"Normal"
2.3914,1.4213,0.88625,0.10632,0.009037,0.025557,0.0055958,0.00062557,"Normal"
2.3438,1.1526,0.92869,0.12255,0.01249,0.030159,0.0053167,0.0021171,"Normal"
2.2104,1.6156,0.90845,0.1145,0.010487,0.027453,0.0049147,0.0011646,"Normal"
2.2846,1.3412,0.90543,0.11129,0.00859,0.026338,0.0041321,0.00041318,"Normal"
2.1364,0.93156,0.84641,0.10045,0.0063886,0.024372,0.0034668,0.00020708,"Normal"
1.8804,1.3026,0.92915,0.11732,0.010026,0.027544,0.0042286,0.00079294,"Normal"
2.5971,1.2854,0.90226,0.10761,0.0083668,0.025727,0.003076,0.00027965,"Normal"
1.8898,1.2688,0.92879,0.10705,0.0061838,0.026893,0.0041165,0.00031489,"Normal"
2.3989,1.2113,0.93205,0.11321,0.0089941,0.027131,0.0038006,0.00050417,"Normal"
2.0247,1.1772,0.86369,0.10643,0.0089755,0.02625,0.0035738,0.001167,"Normal"
1.9929,1.6388,0.93881,0.12231,0.012178,0.028375,0.0056569,0.0014039,"Normal"
2.5467,0.85576,0.84126,0.10685,0.008103,0.025161,0.0045173,0.00028035,"Normal"
1.7295,1.5412,0.92383,0.11084,0.0070608,0.026113,0.0027528,0.00016281,"Normal"
1.945,1.1939,0.91874,0.11362,0.008554,0.026966,0.0056218,0.00014871,"Normal"
2.3651,1.3967,0.89103,0.10945,0.0093731,0.026665,0.0054432,0.001122,"Normal"
1.7338,1.4937,0.95126,0.11364,0.0089367,0.02797,0.0041794,0.0010379,"Normal"
2.4656,1.3655,0.92115,0.10647,0.0071616,0.026013,0.0038267,0.00016704,"Normal"
1.6409,1.1039,0.94237,0.1118,0.0070418,0.026876,0.0036731,0.00030304,"Normal"
1.8168,0.84433,0.82816,0.10237,0.0076497,0.024293,0.0048036,0.00021033,"Normal"
2.3611,1.0991,0.92879,0.11494,0.0093196,0.027328,0.0045796,0.00056623,"Normal"
1.6543,1.0371,0.93136,0.11718,0.0095192,0.027864,0.0043036,0.00081318,"Normal"
2.6122,1.3317,0.90023,0.11429,0.0091218,0.027157,0.0053109,0.00069701,"Normal"
2.1337,1.1755,0.91388,0.11499,0.009842,0.027738,0.0042693,0.00096781,"Normal"
2.026,1.1329,0.83867,0.10104,0.007695,0.024071,0.0031696,0.00019436,"Normal"
2.0213,1.4896,0.97646,0.11757,0.0085984,0.028039,0.0046575,0.00049519,"Normal"
2.0643,1.2167,0.90305,0.10624,0.0067428,0.025698,0.0038392,0.00022044,"Normal"
2.0103,1.2567,0.94345,0.11363,0.0090936,0.027881,0.0048836,0.00045911,"Normal"
2.096,1.3321,0.90174,0.10764,0.0080063,0.02584,0.003468,0.00049876,"Normal"
1.8613,1.3435,0.91833,0.10857,0.0073738,0.026096,0.0034767,0.0001872,"Normal"
2.9297,1.314,0.91005,0.11168,0.0085316,0.026199,0.0032167,0.00018713,"Normal"
1.7955,1.2979,0.89815,0.11456,0.0097855,0.027327,0.0046603,0.00078972,"Normal"
1.79,0.96841,0.91553,0.11586,0.010058,0.027734,0.0055231,0.00061669,"Normal"
2.7172,1.1549,0.8833,0.10935,0.0087421,0.026041,0.0030325,0.0006777,"Normal"
1.9209,1.0348,0.91575,0.10907,0.0075305,0.026237,0.0042217,0.00014479,"Normal"
2.2077,1.133,0.94295,0.11457,0.0084513,0.027879,0.0036616,0.00048744,"Normal"
2.1108,1.3246,0.9661,0.1142,0.0070609,0.027305,0.0035038,0.00018831,"Normal"
2.2572,1.375,0.89596,0.10782,0.0080277,0.025721,0.0038798,0.00066719,"Normal"
3.1112,1.2336,0.90895,0.11383,0.0095118,0.026722,0.0066044,0.00074421,"Normal"
1.633,1.0097,0.94511,0.11855,0.0086432,0.028228,0.003204,0.00041792,"Normal"
1.9066,0.96475,0.84356,0.10719,0.0092675,0.025255,0.0054179,0.00072322,"Normal"
2.6085,1.3279,0.92824,0.11534,0.0086008,0.026971,0.0037839,0.00063773,"Normal"
2.1691,1.2896,0.88592,0.10544,0.0070865,0.025178,0.0031735,0.00020644,"Normal"
1.969,1.5168,0.88621,0.10857,0.0087379,0.025693,0.0034556,0.0005722,"Normal"
1.6317,1.1373,0.91622,0.11202,0.0081559,0.026983,0.0048559,0.00068493,"Normal"
2.389,1.2022,0.87976,0.10577,0.0072486,0.025328,0.0031536,0.0001592,"Normal"
2.317,1.3619,0.9668,0.11616,0.0087441,0.027643,0.0024402,0.00021228,"Normal"
2.2696,1.1331,0.85929,0.097826,0.0064863,0.02431,0.0033269,0.00029624,"Normal"
2.3138,1.2903,0.90768,0.10936,0.0084388,0.02641,0.0048509,0.00063936,"Normal"
2.2792,1.1765,0.86587,0.10544,0.0078508,0.025408,0.0033396,0.00043511,"Normal"
2.5481,1.7492,0.90857,0.11541,0.011551,0.027964,0.0049905,0.0016522,"Normal"
2.8066,1.2091,0.88602,0.10799,0.0082616,0.026084,0.0024364,0.00066476,"Normal"
1.9031,0.99909,0.84335,0.10258,0.0069809,0.02466,0.0038719,0.00014898,"Normal"
1.6488,1.1746,0.93372,0.1102,0.0078334,0.026485,0.0033695,0.00022146,"Normal"
2.2171,1.1693,0.86606,0.10441,0.0070488,0.025242,0.0028106,0.00021485,"Normal"
2.059,1.7305,0.88736,0.10318,0.0069492,0.025008,0.0037632,0.00028333,"Normal"
2.3524,0.97474,0.86947,0.1077,0.0084511,0.025834,0.0050097,0.00066416,"Normal"
1.5825,1.3538,0.94384,0.11441,0.0075984,0.027469,0.0033472,0.00037716,"Normal"
2.1591,1.1173,0.88711,0.11197,0.0088501,0.025994,0.0041954,0.00022917,"Normal"
2.7613,1.3822,0.87445,0.10912,0.0098086,0.026534,0.0046802,0.0011635,"Normal"
1.7578,1.0161,0.88801,0.11974,0.013242,0.028095,0.0072358,0.002451,"Normal"
2.4987,1.4541,0.8814,0.11215,0.009635,0.026552,0.0053835,0.00083955,"Normal"
2.1977,1.4173,0.94992,0.11508,0.0084761,0.027504,0.003628,0.00067076,"Normal"
2.0371,1.2546,0.86107,0.10174,0.0077803,0.024176,0.0029086,0.00011997,"Normal"
2.5138,1.5591,0.96326,0.11026,0.0068146,0.026781,0.003122,0.00015577,"Normal"
1.587,1.0986,0.90852,0.10699,0.0073793,0.026345,0.0038315,0.00022507,"Normal"
2.8645,1.3108,0.91015,0.10921,0.0085585,0.02656,0.004402,0.00047811,"Normal"
2.0095,0.83759,0.95392,0.12232,0.0099176,0.028808,0.0041982,0.00087774,"Normal"
1.6932,1.1908,0.86909,0.10888,0.0091943,0.025794,0.0054608,0.00093667,"Normal"
2.7973,1.2673,0.94745,0.12112,0.010725,0.028555,0.0050259,0.0010277,"Normal"
1.7995,1.0381,0.84776,0.10066,0.0066624,0.02434,0.0031536,0.0002653,"Normal"
1.9879,1.3501,0.93902,0.11482,0.0092696,0.027216,0.0034901,0.00030534,"Normal"
2.3457,0.91846,0.8956,0.10876,0.0082494,0.026258,0.00303,0.00044677,"Normal"
1.741,1.021,0.84885,0.103,0.0076206,0.02484,0.00391,0.00020732,"Normal"
2.8465,1.0483,0.9448,0.11602,0.0097009,0.028065,0.0036043,0.00066967,"Normal"
1.8369,1.1539,0.85077,0.10053,0.0069062,0.024147,0.0032212,0.00019794,"Normal"
2.2726,1.3942,0.95991,0.11287,0.0074619,0.027148,0.0035117,0.00018381,"Normal"
2.3732,0.99952,0.87404,0.10459,0.0072735,0.02527,0.0036478,0.00041299,"Normal"
2.0355,1.3791,0.94503,0.11849,0.010426,0.029046,0.0066938,0.0014053,"Normal"
2.2161,1.1644,0.92761,0.11073,0.0081811,0.026926,0.0041636,0.00027086,"Normal"
1.6912,1.1365,0.8807,0.10176,0.0066709,0.024877,0.0030613,0.00017691,"Normal"
1.5688,1.0041,0.92945,0.11177,0.0077097,0.026979,0.0042224,0.00022404,"Normal"
2.2007,1.1265,0.91705,0.11034,0.0074249,0.026693,0.0038925,0.00019449,"Normal"
1.8042,1.0923,0.93649,0.11054,0.007343,0.026624,0.0043919,0.000229,"Normal"
2.1658,1.2172,0.9313,0.11237,0.0080785,0.026875,0.0035469,0.00015782,"Normal"
2.0305,1.1024,0.95146,0.11436,0.0074468,0.027521,0.0034089,0.00014533,"Normal"
